"TRANSPORT_TYPE";"TRANSPORT_MEAN";"TRAVEL_REASON";"SOCIO_DEMO_VARIABLE_TYPE";"SOCIO_DEMO_VARIABLE";"PERIOD_REF";"UNIT_MEAS";"VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
"SOFT_MOB";"F_EBIKE";"WORK";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH";2021;"KM";0.0025;0.0018;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH";2021;"MIN";0.0086;0.0063;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH";2021;"NBSTAGE";0.0003;0.0002;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH01";2021;"KM";0.0020;0.0034;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH01";2021;"MIN";0.0076;0.0125;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH01";2021;"NBSTAGE";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH02";2021;"KM";0.0006;0.0007;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH02";2021;"MIN";0.0018;0.0026;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH02";2021;"NBSTAGE";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH03";2021;"KM";0.0076;0.0088;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH03";2021;"MIN";0.0272;0.0318;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH03";2021;"NBSTAGE";0.0009;0.0011;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH04";2021;"KM";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH04";2021;"MIN";0.0010;0.0016;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH04";2021;"NBSTAGE";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH05";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH05";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH05";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH06";2021;"KM";0.0098;0.0117;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH06";2021;"MIN";0.0302;0.0405;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH06";2021;"NBSTAGE";0.0006;0.0006;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH07";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH07";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"GEO";"CH07";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"DE_REG";2021;"KM";0.0030;0.0023;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"DE_REG";2021;"MIN";0.0101;0.0083;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0004;0.0003;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"FR_REG";2021;"KM";0.0016;0.0026;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"FR_REG";2021;"MIN";0.0059;0.0097;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.0001;0.0002;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"IT_REG";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"IT_REG";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"RO_REG";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"RO_REG";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"URB_MUN";2021;"KM";0.0026;0.0023;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"URB_MUN";2021;"MIN";0.0091;0.0083;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.0003;0.0002;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"INT_MUN";2021;"KM";0.0036;0.0046;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"INT_MUN";2021;"MIN";0.0119;0.0166;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.0005;0.0006;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"KM";0.0006;0.0010;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"MIN";0.0021;0.0035;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH1";2021;"KM";0.0033;0.0055;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH1";2021;"MIN";0.0120;0.0196;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH1";2021;"NBSTAGE";0.0001;0.0002;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH2";2021;"KM";0.0001;0.0002;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH2";2021;"MIN";0.0002;0.0004;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH2";2021;"NBSTAGE";0.0000;0.0001;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH2KIDS";2021;"KM";0.0035;0.0031;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH2KIDS";2021;"MIN";0.0117;0.0108;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.0006;0.0004;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH1KIDS";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH1KIDS";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HHNOFAM";2021;"KM";0.0080;0.0131;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HHNOFAM";2021;"MIN";0.0298;0.0490;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.0007;0.0011;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"MO_FR";2021;"KM";0.0035;0.0025;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"MO_FR";2021;"MIN";0.0121;0.0089;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"MO_FR";2021;"NBSTAGE";0.0004;0.0003;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"SA";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"SA";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"SA";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"SO";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"SO";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"DAY";"SO";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"SEX";"M";2021;"KM";0.0025;0.0026;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"SEX";"M";2021;"MIN";0.0085;0.0092;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"SEX";"M";2021;"NBSTAGE";0.0002;0.0002;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"SEX";"F";2021;"KM";0.0025;0.0024;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"SEX";"F";2021;"MIN";0.0087;0.0087;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"SEX";"F";2021;"NBSTAGE";0.0004;0.0003;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y6T17";2021;"KM";0.0024;0.0031;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y6T17";2021;"MIN";0.0048;0.0063;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y6T17";2021;"NBSTAGE";0.0003;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y18T24";2021;"KM";0.0181;0.0173;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y18T24";2021;"MIN";0.0655;0.0629;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y18T24";2021;"NBSTAGE";0.0020;0.0020;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y25T44";2021;"KM";0.0005;0.0006;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y25T44";2021;"MIN";0.0020;0.0022;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y25T44";2021;"NBSTAGE";0.0003;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y45T64";2021;"KM";0.0021;0.0035;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y45T64";2021;"MIN";0.0076;0.0126;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y45T64";2021;"NBSTAGE";0.0001;0.0002;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y65T79";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y65T79";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y65T79";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y_GE80";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y_GE80";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"AGE";"Y_GE80";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF4000";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF4000";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"KM";0.0028;0.0041;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"MIN";0.0102;0.0148;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"NBSTAGE";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"KM";0.0029;0.0043;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"MIN";0.0100;0.0144;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"NBSTAGE";0.0005;0.0005;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"KM";0.0036;0.0060;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"MIN";0.0138;0.0227;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"NBSTAGE";0.0005;0.0009;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"DK_NOANS";2021;"KM";0.0023;0.0025;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"DK_NOANS";2021;"MIN";0.0069;0.0086;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"HH_INC";"DK_NOANS";2021;"NBSTAGE";0.0002;0.0002;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"ACT";2021;"KM";0.0003;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"ACT";2021;"MIN";0.0010;0.0011;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"ACT";2021;"NBSTAGE";0.0001;0.0001;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"NONACT";2021;"KM";0.0023;0.0038;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"NONACT";2021;"MIN";0.0083;0.0136;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"NONACT";2021;"NBSTAGE";0.0001;0.0002;"U"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"EDUC";2021;"KM";0.0103;0.0085;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"EDUC";2021;"MIN";0.0344;0.0301;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"EDUC";2021;"NBSTAGE";0.0012;0.0010;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH";2021;"KM";0.0046;0.0015;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH";2021;"MIN";0.0201;0.0076;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH";2021;"NBSTAGE";0.0017;0.0005;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH01";2021;"KM";0.0014;0.0012;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH01";2021;"MIN";0.0052;0.0041;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH01";2021;"NBSTAGE";0.0005;0.0004;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH02";2021;"KM";0.0062;0.0031;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH02";2021;"MIN";0.0354;0.0191;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH02";2021;"NBSTAGE";0.0026;0.0013;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH03";2021;"KM";0.0100;0.0071;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH03";2021;"MIN";0.0396;0.0388;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH03";2021;"NBSTAGE";0.0035;0.0023;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH04";2021;"KM";0.0048;0.0043;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH04";2021;"MIN";0.0175;0.0149;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH04";2021;"NBSTAGE";0.0014;0.0010;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH05";2021;"KM";0.0019;0.0020;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH05";2021;"MIN";0.0090;0.0102;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH05";2021;"NBSTAGE";0.0006;0.0005;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH06";2021;"KM";0.0055;0.0053;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH06";2021;"MIN";0.0166;0.0167;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH06";2021;"NBSTAGE";0.0022;0.0022;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH07";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH07";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"GEO";"CH07";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"DE_REG";2021;"KM";0.0061;0.0022;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"DE_REG";2021;"MIN";0.0269;0.0107;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0022;0.0007;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"FR_REG";2021;"KM";0.0013;0.0009;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"FR_REG";2021;"MIN";0.0045;0.0032;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.0005;0.0003;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"IT_REG";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"IT_REG";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"RO_REG";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"RO_REG";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"URB_MUN";2021;"KM";0.0047;0.0018;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"URB_MUN";2021;"MIN";0.0181;0.0072;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.0017;0.0006;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"INT_MUN";2021;"KM";0.0033;0.0022;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"INT_MUN";2021;"MIN";0.0164;0.0125;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.0016;0.0011;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"RUR_MUN";2021;"KM";0.0063;0.0059;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"RUR_MUN";2021;"MIN";0.0328;0.0344;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.0018;0.0016;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH1";2021;"KM";0.0010;0.0010;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH1";2021;"MIN";0.0039;0.0036;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH1";2021;"NBSTAGE";0.0005;0.0004;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH2";2021;"KM";0.0089;0.0043;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH2";2021;"MIN";0.0435;0.0238;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH2";2021;"NBSTAGE";0.0029;0.0014;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH2KIDS";2021;"KM";0.0046;0.0023;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH2KIDS";2021;"MIN";0.0170;0.0089;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.0018;0.0008;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH1KIDS";2021;"KM";0.0016;0.0026;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH1KIDS";2021;"MIN";0.0048;0.0079;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.0010;0.0016;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HHNOFAM";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HHNOFAM";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"MO_FR";2021;"KM";0.0051;0.0019;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"MO_FR";2021;"MIN";0.0203;0.0092;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"MO_FR";2021;"NBSTAGE";0.0019;0.0006;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"SA";2021;"KM";0.0055;0.0048;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"SA";2021;"MIN";0.0316;0.0249;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"SA";2021;"NBSTAGE";0.0022;0.0016;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"SO";2021;"KM";0.0018;0.0027;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"SO";2021;"MIN";0.0079;0.0100;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"DAY";"SO";2021;"NBSTAGE";0.0003;0.0004;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"SEX";"M";2021;"KM";0.0052;0.0025;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"SEX";"M";2021;"MIN";0.0229;0.0129;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"SEX";"M";2021;"NBSTAGE";0.0019;0.0008;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"SEX";"F";2021;"KM";0.0041;0.0018;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"SEX";"F";2021;"MIN";0.0174;0.0082;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"SEX";"F";2021;"NBSTAGE";0.0015;0.0006;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y6T17";2021;"KM";0.0002;0.0003;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y6T17";2021;"MIN";0.0012;0.0020;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y6T17";2021;"NBSTAGE";0.0004;0.0007;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y18T24";2021;"KM";0.0013;0.0022;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y18T24";2021;"MIN";0.0033;0.0055;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y18T24";2021;"NBSTAGE";0.0002;0.0004;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y25T44";2021;"KM";0.0042;0.0028;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y25T44";2021;"MIN";0.0220;0.0139;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y25T44";2021;"NBSTAGE";0.0017;0.0010;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y45T64";2021;"KM";0.0064;0.0027;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y45T64";2021;"MIN";0.0244;0.0111;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y45T64";2021;"NBSTAGE";0.0023;0.0009;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y65T79";2021;"KM";0.0091;0.0068;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y65T79";2021;"MIN";0.0402;0.0371;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y65T79";2021;"NBSTAGE";0.0028;0.0019;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y_GE80";2021;"KM";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y_GE80";2021;"MIN";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"AGE";"Y_GE80";2021;"NBSTAGE";0.0000;0.0000;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HH_INC";"CHF4000";2021;"KM";0.0025;0.0026;"U"
"SOFT_MOB";"F_EBIKE";"SHOP";"HH_INC";"CHF4000";2021;"MIN";0.0088;0.0087;"A"
"SOFT_MOB";"F_EBIKE";"SHOP";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0010;0.0009;"A"
